"","Start_Date","mean","q10","q50","q90"
"74",2018-04-12,112095.374514462,93569.8486307539,110990.210640045,119339.641932122
"75",2018-04-13,84836.7856730298,70550.103314621,82289.8096771025,95693.679105569
"76",2018-04-16,125880.017286194,109532.790029597,120139.272715485,134090.465433528
"77",2018-04-17,97175.54500358,79062.6396051669,98014.7099655151,103608.591741069
"78",2018-04-18,113230.47031594,94887.9535541514,106013.890428775,121936.112346684
"79",2018-04-19,110653.732958552,93303.2463573989,106231.462729177,126497.998349825
"80",2018-04-20,82319.4075043911,57057.0331901249,80243.2070164099,94847.3670399138
"81",2018-04-23,124211.512143073,102403.22957732,119405.080834414,145109.34410818
"82",2018-04-24,99135.2308006263,83461.7681414887,95552.3291534741,112020.84379664
"83",2018-04-25,112281.542567123,98669.3373822879,106738.466551468,120886.609880218
"84",2018-04-26,108032.921740797,88810.474736942,104574.260253005,122423.400575708
"85",2018-04-27,83060.7290081427,69465.6956224596,81985.0687454874,95172.9656806699
"86",2018-04-30,122456.32805587,103219.643096253,123788.053296389,137862.066891104
"87",2018-05-01,97124.5649945559,77888.9740706287,93932.0792773807,117607.208186115
"88",2018-05-02,108744.747049858,91915.4117601797,106603.79004192,123322.588875008
"89",2018-05-03,112574.54303414,88673.9720570491,103688.078154714,145996.522304884
"90",2018-05-04,82738.5191884465,44558.0338772134,76280.6402874419,112404.409765944
"91",2018-05-07,127830.111858342,86271.4550196686,110214.490587403,160271.412826935
"92",2018-05-08,101143.548361912,78559.5810166589,90965.5606453588,129157.733940611
"93",2018-05-09,112209.872348896,85493.1743769875,105998.620621684,136853.563514996
"94",2018-05-10,112334.81309128,85453.5917066434,103278.394371876,130012.764042388
"95",2018-05-11,83957.1528809564,53508.1566589745,82546.9452409167,97693.2720764887
"96",2018-05-14,127736.4445501,95872.3598447365,133347.661970303,143317.613400238
"97",2018-05-15,101806.726133038,78707.9645234104,103171.730157109,124914.627624367
"98",2018-05-16,119784.238402988,89363.7782067546,121911.149083266,151827.003085425
"99",2018-05-17,120578.061612457,87993.0923137574,128149.523683051,142871.179690317
"100",2018-05-18,89947.2691549595,63288.3159745731,94470.8431280479,106247.166070029
"101",2018-05-21,139883.515912416,105353.852493362,139793.572392029,168199.919862808
"102",2018-05-22,107467.535847186,80117.3405598642,107056.578340435,133902.06919798
"103",2018-05-23,124540.553113381,97797.1827192708,116698.230296635,148890.231619716
"104",2018-05-24,124272.932468462,95349.717391863,123373.199109382,140994.320499112
"105",2018-05-25,91247.9887572149,70531.9681633401,87554.8184590821,102294.246755364
"106",2018-05-28,141854.0637303,110704.248456434,137119.978940248,172011.745910601
"107",2018-05-29,110396.77952066,83688.6965964925,109193.461066569,128910.245967607
"108",2018-05-30,126238.743115313,97967.2456260501,125934.427023813,152630.691358018
"109",2018-05-31,122737.563915139,92271.8347805755,127268.699303348,147007.32410595
"110",2018-06-01,93302.4408128393,68003.8330721712,91074.134327855,110144.555833816
"111",2018-06-04,144854.082616611,107570.128276221,149527.31606594,177291.470425844
"112",2018-06-05,110065.411402204,85607.4716981995,111324.56499575,127636.092230173
"113",2018-06-06,128526.060947439,97488.8509957435,129805.560756446,156080.987707449
"114",2018-06-07,129266.088189241,102639.369856307,129973.500869417,152388.448244556
"115",2018-06-08,95834.9111825203,72179.5793389499,93707.8052983167,112372.132234312
"116",2018-06-11,147632.465002883,115426.665241955,139793.902408762,172941.907437403
"117",2018-06-12,110090.977748987,87188.5136725337,112125.312928796,126773.767506794
"118",2018-06-13,129345.655014647,98531.9686935905,134025.378463057,152940.342319701
"119",2018-06-14,126633.334621532,103838.021034665,128469.876348374,142381.24401165
"120",2018-06-15,94430.8204490417,74038.8979927065,97087.1895520175,109973.43569358
"121",2018-06-18,140464.998884325,116158.99979171,141860.120418412,162446.961551376
"122",2018-06-19,108390.01283216,85524.1776331129,112266.209091189,120158.256480188
"123",2018-06-20,120112.257444967,94693.2451539873,108960.096655653,140961.218479551
"124",2018-06-21,120853.428649346,99625.1417153024,108218.836647473,138038.465587996
"125",2018-06-22,93685.040900375,80079.7251309013,84149.1905144413,108541.630468804
"126",2018-06-25,140026.298848462,120122.181679506,128825.575657635,165083.617055782
"127",2018-06-26,106172.237626786,89894.8376258144,101128.633146069,120875.44748127
"128",2018-06-27,120189.757766794,96781.8217714067,109019.470390843,145322.889593871
"129",2018-06-28,117049.473114529,99152.700939994,109874.83315588,139969.807070732
"130",2018-06-29,87597.3541779152,71947.6373851192,87332.0523650111,101060.119851227
"131",2018-07-02,132004.940888898,106121.841261029,133070.824019631,149609.276682884
"132",2018-07-03,101371.429912429,84498.2944991811,99054.5111792015,107796.689873263
"133",2018-07-04,115823.980750032,99110.9081819499,108176.757882297,132614.70056603
"134",2018-07-05,121702.925510111,99731.3580400108,118976.407642018,151766.568122391
"135",2018-07-06,94137.0692958058,73677.9204725721,91825.4126232266,112273.252484856
"136",2018-07-09,146127.855685916,109815.261765764,149253.56694515,176222.79580616
"137",2018-07-10,108605.553692173,89298.810010706,108095.74001975,126637.214700664
"138",2018-07-11,120722.479408291,95479.712337964,120710.586665227,142238.841026954
"139",2018-07-12,121933.251587028,99658.0629124932,123020.517308647,143402.763644391
"140",2018-07-13,91949.4282510872,76983.583506478,87567.9709023647,102491.873881282
"141",2018-07-16,140141.541981307,107280.883140501,139061.528827339,157628.324386873
"142",2018-07-17,107351.072310765,78012.1882453897,100317.358201236,122794.59899201
"143",2018-07-18,122777.813649464,90836.8767358154,112893.381708067,147912.739619316
"144",2018-07-19,124127.365274457,91279.2457643576,119306.888002965,153323.724893664
"145",2018-07-20,93623.9817323528,71124.0869816949,88457.7400240315,112746.969852872
"146",2018-07-23,142108.826788453,109154.078312384,138431.663465315,173720.147585682
"147",2018-07-24,108245.489642752,86037.4669203831,105689.566156834,130057.119715052
