"","Start_Date","mean","q10","q50","q90"
"75",2020-03-15,50022.5433840619,48166.6070845235,49742.0796042408,51807.1161947687
"76",2020-03-16,55734.3457066413,53193.8137510248,55073.2490268838,58066.6646260352
"77",2020-03-17,56656.8879801164,54510.6637576985,55866.9579301873,60246.5791744264
"78",2020-03-18,51984.2852152767,49550.4598027462,51533.8568373538,54260.9211551556
"79",2020-03-19,49648.9040583738,47274.1116382633,49168.9247658944,52574.7447176058
"80",2020-03-20,47081.7929124735,45191.3368559119,46470.1913727028,49517.6870693551
"81",2020-03-21,40501.4426979898,38884.653457735,40159.5532364916,42514.9574364102
"82",2020-03-22,50061.1417742288,47749.0592797497,49808.760543845,52745.6521800138
"83",2020-03-23,56712.9312565201,52699.6340885628,55274.0278252432,62602.6278936669
"84",2020-03-24,56915.6533331142,53963.7095630047,56370.701248031,60557.0204180386
"85",2020-03-25,51954.2075748857,49667.4684196626,51590.9444040698,54909.7909125015
"86",2020-03-26,49925.9745430304,47848.8834024529,49092.2812391379,52902.1133294932
"87",2020-03-27,47193.6899490875,45334.0382611104,46636.5738555017,50383.5236854912
"88",2020-03-28,40754.5313589889,39059.9034229211,40351.472323318,43037.5547944781
"89",2020-03-29,50066.8080727523,47354.2723883608,49633.861303541,53094.0108765969
"90",2020-03-30,56172.9879431127,53011.4837364561,55917.7158460998,61138.0602202029
"91",2020-03-31,56596.985301503,54516.5899370095,56059.4487704592,59924.8958385031
"92",2020-04-01,51813.0100271261,50021.4883145891,51177.0245623436,54759.9467298046
"93",2020-04-02,49753.6408701262,47734.0501108444,49233.5955244127,52639.9196273571
"94",2020-04-03,47446.5282248816,45781.9254205876,46930.7225083262,50639.5798824677
"95",2020-04-04,40458.9367704117,38532.2098995275,40150.9863897487,42907.0815227544
"96",2020-04-05,50088.8985755794,47802.2549387833,49619.978882968,53168.9325151866
"97",2020-04-06,56138.0184961568,53313.1872222791,55292.398365864,61193.2914361163
"98",2020-04-07,56975.6154533565,54813.9446639964,56104.4654052762,60617.6716213868
"99",2020-04-08,52006.6544593911,49999.4885686199,51309.876076826,55270.5398434417
"100",2020-04-09,49842.39500495,47326.7414117378,49095.7854467924,53178.1463873188
"101",2020-04-10,47016.0843722571,45094.417543231,46624.2255273159,49563.8112864139
"102",2020-04-11,40196.751216848,38551.357746385,39656.8814400336,42751.1020789228
"103",2020-04-12,50132.2799530411,47983.2057645862,49351.7551611833,53528.9781910139
"104",2020-04-13,55580.3467383947,53163.1428136836,54553.6344998863,60195.2029250257
"105",2020-04-14,56729.048759536,54213.0043203503,55881.5325139672,60549.150003145
"106",2020-04-15,51914.151040403,49586.6464471729,51315.1281910062,55551.8984135608
"107",2020-04-16,49706.2265216763,47759.0333629327,48996.0477292924,52464.9376376751
"108",2020-04-17,47316.7228764871,45534.1058569023,46967.5398735688,50221.5460522469
"109",2020-04-18,40606.8170651887,38845.1496146118,40265.6581359794,43287.8758803961
"110",2020-04-19,49738.5879990095,47647.6536970655,49158.3834267263,52976.1980332634
"111",2020-04-20,55747.4932716427,53484.3992953364,54658.7073822525,60237.3234011705
"112",2020-04-21,56659.7502997748,53913.6013392102,55892.7370745601,61051.7091779721
"113",2020-04-22,52127.493120982,49778.0333721279,51641.0110321699,55724.3062062044
"114",2020-04-23,49969.2193621925,47805.902047944,49656.813827989,52799.7131857711
"115",2020-04-24,47192.8202343165,45032.5705655204,46659.6037270205,50636.4155201119
"116",2020-04-25,40317.0227888985,38654.9680338454,39752.9167972812,43355.3989598854
"117",2020-04-26,51404.8634405082,47588.1786637668,49550.7528381502,54213.1807810034
"118",2020-04-27,55950.1734620803,53562.7609110733,55101.8504203895,60265.8038107136
"119",2020-04-28,56595.2419459832,54554.682625094,56025.4988283901,59809.2131076084
"120",2020-04-29,52315.9595294873,49949.8710335279,51441.1698807341,55925.8826024996
"121",2020-04-30,49797.1804635356,47042.9670794606,49224.9778279,53815.7564572719
"122",2020-05-01,47328.8730226111,45401.9226055507,46657.5228509538,50571.2039576341
"123",2020-05-02,40452.8884662626,38104.4048483274,40048.4704815486,44064.8603199774
"124",2020-05-03,50449.5419226369,47737.5289627227,49476.1515836509,54730.4026465736
"125",2020-05-04,56131.8094572826,53264.0210455799,55213.3747282369,60759.1229492886
"126",2020-05-05,56944.051601646,54590.527383578,56240.471789246,61525.68808179
"127",2020-05-06,52245.2842238666,49948.4355059394,51813.9825687868,55937.0971461377
"128",2020-05-07,49873.858923887,47555.0699746153,49106.2630787213,53881.1032071289
"129",2020-05-08,47428.2496521132,45379.3714106298,46754.9151611142,51257.0727112672
"130",2020-05-09,40729.055692572,38851.8096891907,40151.0436181672,44101.0771069532
"131",2020-05-10,50595.0406067599,48072.3872022304,49712.3433071195,53644.7859260566
"132",2020-05-11,56115.7555974518,53080.044761304,55019.5014434889,61135.7772932197
"133",2020-05-12,57003.0464257335,54393.1877442278,56235.6443229593,61364.7887729403
"134",2020-05-13,51486.7984433947,41784.9901422944,51977.8998612552,56369.5612845329
"135",2020-05-14,49689.8820663728,46948.2833488402,48708.4796107799,54121.9144585823
"136",2020-05-15,47859.8367841359,45962.5200631771,46988.2698514305,51614.0308789847
