"","Start_Date","mean","q10","q50","q90"
"124",2018-06-21,18315.9069048129,16597.0406415737,16958.6400145492,19929.9868778243
"125",2018-06-22,19196.3963336477,17141.4791662291,18306.5466810959,20889.5898773455
"126",2018-06-25,19529.5313728963,18415.0036981223,18781.8262428311,20593.4596256157
"127",2018-06-26,19180.7735081447,16256.9120297331,16508.0698800377,22024.8782335799
"128",2018-06-27,18896.4233432027,15791.5681870009,16073.3924120035,21952.9429618971
"129",2018-06-28,19853.0200752891,16818.3778618943,17179.5258473651,22731.0814339767
"130",2018-06-29,19386.6570703662,16038.8431450057,16258.5517158242,22828.8868880529
"131",2018-07-02,21505.9408764957,20923.5841773275,21244.2786147972,22081.3194810761
"132",2018-07-03,21339.463025654,19550.7505888271,19599.6266420201,23342.1522228273
"133",2018-07-04,20659.6411718355,18431.1847322054,18754.9468488473,22780.5400276831
"134",2018-07-05,21405.1963211613,20994.4125697437,21288.0312205166,21816.5830256432
"135",2018-07-06,19679.1282425517,18902.7920091567,19386.1598026122,20253.2650716128
"136",2018-07-09,20307.6829612378,18524.8091697586,18551.6882064232,22398.206320886
"137",2018-07-10,16923.7263626252,15869.4624222807,16459.7615951966,17703.4661815992
"138",2018-07-11,16981.6454017388,16668.6044446504,16910.1968319758,17232.8942113329
"139",2018-07-12,18041.7077797626,17404.7642725813,17967.0697957217,18430.0268811552
"140",2018-07-13,16607.5719651839,14967.1262728723,15205.9771965066,18410.0542076231
"141",2018-07-16,18510.730693306,17774.0649531241,17907.6756728657,19529.0702277362
"142",2018-07-17,18590.7346703151,18491.7725533042,18569.5246857719,18686.6182968627
"143",2018-07-18,19049.8735830724,16374.9818262423,16560.9947281214,21664.94580787
"144",2018-07-19,19532.9173251934,16924.7310726376,17069.876014418,22288.3622205177
"145",2018-07-20,19121.5438666211,16094.1615223735,16325.2632765412,22250.6054470482
"146",2018-07-23,19105.5182072057,16690.2569872578,16876.8988625667,21842.6602542778
"147",2018-07-24,18266.4054291588,14414.4961795709,14867.3338280636,21904.8398686952
"148",2018-07-25,17588.7147227781,12841.9068515188,13006.2404504375,22345.141027423
"149",2018-07-26,18571.5662593584,13073.3827397514,13587.4944771975,23821.996375421
"150",2018-07-27,19770.2140085116,14711.8138878753,14924.829834373,24814.9203415753
"151",2018-07-30,19361.6031237367,14892.9507875314,15252.6453229053,24066.6960737687
"152",2018-07-31,18779.9414587591,15659.0776409078,15991.596111764,22087.3929724569
"153",2018-08-01,19148.9903773668,14778.6244947746,15416.3128140882,23234.2303736859
"154",2018-08-02,18590.6638562214,14087.8917036815,14161.5709704999,23184.0074557142
"155",2018-08-03,19471.169963515,15932.0454227556,16046.836434143,22985.7973092339
"156",2018-08-06,19168.0321625663,17183.9174069719,17286.596414129,21534.0404000158
"157",2018-08-07,19603.276482691,17727.4915913388,18385.2486547111,21259.3778669433
"158",2018-08-08,11859.6492346392,2444.52808377977,2515.60807953275,21421.8045847814
"159",2018-08-09,12960.9155791848,4904.27996720877,4953.67017886842,21098.9361730641
"160",2018-08-10,15913.5724014082,8919.39135507453,9101.87345740251,22894.0167221716
"161",2018-08-13,15268.1052228719,9200.25159580281,9458.94563578357,21210.028015213
"162",2018-08-14,17078.9651623843,11554.2915421049,11649.995105526,22825.0376826504
"163",2018-08-15,16358.6965272824,9244.60306471282,9476.52310987305,23391.2439240753
"164",2018-08-16,15933.4836147968,7648.17257048192,8169.71812054095,24105.0842224708
"165",2018-08-17,16964.4091621409,9500.51287537211,9522.98655617562,24646.9325609046
"166",2018-08-20,16964.1248915605,11387.8581120988,11818.159786818,22501.3970528758
"167",2018-08-21,17853.1869169193,12344.8904088032,12710.7062248362,23348.6806618217
"168",2018-08-22,15527.3313570914,9428.04038753437,9555.84738648676,21663.8051292438
"169",2018-08-23,15238.7916617757,9353.57044269063,9390.05923880189,21108.0000756178
"170",2018-08-24,17960.3272549566,10273.8332016506,10471.284715003,25910.9014806842
"171",2018-08-27,18105.8459579434,10131.9708284677,10343.1099632073,26029.7394019271
"172",2018-08-28,19271.9490859809,12368.6388487795,12654.7561026238,26089.7694270777
"173",2018-08-29,19437.5371474386,12410.3599167776,12807.9515522247,26493.9143990658
"174",2018-08-30,19638.8000413134,12950.3763638043,12966.0899019628,26472.1120232152
"175",2018-08-31,21047.1203414734,13139.5977628632,13447.8888383793,29045.1767122737
"176",2018-09-03,21441.2363231536,14125.8920601866,15058.201301797,28439.8952717001
"177",2018-09-04,20628.2720860456,14081.9949143106,14268.1219819531,27356.1987433702
"178",2018-09-05,20127.9152555216,12906.3444493341,13132.0887714384,27295.4546445269
"179",2018-09-06,15994.2869078887,6899.70318932763,6967.45157796087,25183.8404645786
"180",2018-09-07,17900.697774625,9977.82350155642,10030.0147820717,26086.6317907658
"181",2018-09-10,17775.4247851105,9094.28844359796,9422.45016713896,26674.8778645663
"182",2018-09-11,18596.3412360575,10188.8319539363,10452.8741925691,26897.2008542339
"183",2018-09-12,18532.2004798782,10248.4437013403,10389.5357994537,26792.2654835229
"184",2018-09-13,18866.4674390782,10377.823058655,10514.3712183204,27578.5299019599
"185",2018-09-14,19383.2077100544,11416.7688806698,11788.5542418347,27361.380376215
"186",2018-09-17,20354.875569052,14105.8444840405,14279.8352895274,26535.9298077379
"187",2018-09-18,20488.0853215341,13647.1130091852,14076.4937470404,27236.4120039267
"188",2018-09-19,19749.8759654534,13840.7190707204,14089.4960004549,25602.3923532997
"189",2018-09-20,18305.9598409762,10400.5339659623,10420.7917596922,26764.0202759019
"190",2018-09-21,18925.2481234407,12421.1815600156,12466.2588613671,25588.0826497166
"191",2018-09-24,18810.346233938,13191.6467769273,13283.3376243587,24508.6687547466
"192",2018-09-25,19706.8019643967,13610.6633417545,14070.0959074827,25771.0474070433
"193",2018-09-26,18354.727045288,12775.585132579,12857.1261185186,23914.5068027143
"194",2018-09-27,18752.1983010643,12489.2072671926,12782.485568053,24963.5616373974
"195",2018-09-28,20199.4723440286,13914.2895032803,13996.3400930182,26623.2734943815
"196",2018-10-01,21064.2221380171,16134.4991922491,16434.0239139432,26204.5887632255
"197",2018-10-02,20202.3742399111,15980.8221215952,16171.154234021,24441.681980185
"198",2018-10-03,20907.0050017423,17050.994586564,17152.4620561582,24809.5780105772
"199",2018-10-04,20293.224239336,15189.7788837646,15377.7732937023,25348.618203002
"200",2018-10-05,20088.3247486824,14759.5739869672,14985.3353633521,25603.558290149
"201",2018-10-08,19613.5481484514,15228.4827769159,15559.9627447612,24014.2130795632
"202",2018-10-09,20936.6382589075,16653.1285550867,16939.6109867282,25381.9352753799
"203",2018-10-10,18981.0017356298,14024.4647802348,14144.0922265547,23944.1363386085
"204",2018-10-11,19785.1629852941,14754.7572809788,14783.2055887711,24971.0283692008
"205",2018-10-12,20303.2520264702,14723.7384325267,14829.7830489095,26059.4981292757
"206",2018-10-15,20210.6038386038,15335.9758345038,15471.5052020953,25116.2197820997
"207",2018-10-16,19920.5430269546,15160.769587729,15392.8995911398,24790.409565539
"208",2018-10-17,19898.6300147342,14329.0220621118,14383.565352859,25728.8338858897
"209",2018-10-18,18875.4952947154,13387.2519556324,13474.6001496894,24387.8532994641
"210",2018-10-19,17841.5675622013,12817.7453900033,13824.7929881655,22498.066124679
"211",2018-10-22,18687.0156428836,13041.8183738535,13506.3083181106,24316.960225332
"212",2018-10-23,17718.589262012,13306.5245562527,13577.8069379029,22057.0279548902
"213",2018-10-24,18943.1273056703,14733.6993531129,15117.8550519899,23027.9654950606
"214",2018-10-25,19654.674032196,15153.9017492495,15370.6715808785,24131.0493090896
"215",2018-10-26,19965.0381751783,14883.0730884511,14968.885549536,25344.1313962569
"216",2018-10-29,21431.0916380436,17429.1253703512,17465.5729325661,25442.5768474468
"217",2018-10-30,21305.9218104261,16847.025175615,16956.4860520158,25923.074622796
"218",2018-10-31,22140.1176965268,17134.2698782448,17219.7923515012,27296.4388276677
"219",2018-11-01,22085.4241485494,18259.0612047249,19194.2689969002,25576.2380077321
"220",2018-11-02,20866.1749556315,16236.1095668982,16971.1489343471,25492.7721413705
"221",2018-11-05,21576.6532146499,16979.4849296468,17938.7703742821,25732.7268837323
"222",2018-11-06,21385.5352297109,17195.4193805743,17826.3837066715,25328.848220713
"223",2018-11-07,21925.4380956686,18656.6178630167,18817.2224580376,25245.5856876563
"224",2018-11-08,20800.271541579,16996.4758034342,17121.6709600901,24718.8540408827
"225",2018-11-09,21347.0011049192,15920.3635786245,16258.4365308517,26716.4727988671
"226",2018-11-12,21783.2747857951,16544.5843682012,16598.7565240092,27072.6709930887
"227",2018-11-13,21841.5871165616,17129.287849665,17234.917772926,26720.5123919561
"228",2018-11-14,22015.0932138123,18003.3268643761,18071.5069207074,26171.9815229193
"229",2018-11-15,21330.4220904008,16940.7569502029,17431.3619945896,25491.1885487798
"230",2018-11-16,19978.6931718592,15460.8014596329,15712.1059259718,24402.8808204488
